Name,Class,Joined,Job,TicketCost,Age,Gender,Survived,Department
"MATHERSON, Mr David",Crew,Southampton,Able Seaman,0,30,Male,FALSE,Deck
"MATHIAS, Mr Montague Vincent",Crew,Southampton,Mess Steward,0,28,Male,FALSE,Deck
"MAXWELL, Mr John",Crew,Belfast,Carpenter / Joiner,0,31,Male,FALSE,Deck
"MCCARTHY, Mr William",Crew,Southampton,Able Seaman,0,47,Male,TRUE,Deck
"MCGOUGH, Mr George Francis 'Paddy'",Crew,Southampton,Able Seaman,0,36,Male,TRUE,Deck
"MOODY, Mr James Paul",Crew,Belfast,6th. Officer,0,24,Male,FALSE,Officer
"MOORE, Mr George Alfred",Crew,Southampton,Able Seaman,0,32,Male,TRUE,Deck
"MURDOCH, Mr William McMaster",Crew,Belfast,1st. Officer,0,39,Male,FALSE,Officer
"NICHOLS, Mr Alfred William Stanley",Crew,Belfast,Boatswain,0,47,Male,FALSE,Deck
"O'LOUGHLIN, Dr William Francis Norman",Crew,Belfast,Surgeon,0,62,Male,FALSE,Deck
"OLLIVER, Mr Alfred John",Crew,Belfast,Quartermaster,0,27,Male,TRUE,Deck
"OSMAN, Mr Frank",Crew,Southampton,Able Seaman,0,27,Male,TRUE,Deck
"PASCOE, Mr Charles H.",Crew,Southampton,Able Seaman,0,43,Male,TRUE,Deck
"PERKIS, Mr Walter John",Crew,Belfast,Quartermaster,0,37,Male,TRUE,Deck
"PETERS, Mr William Chapman",Crew,Southampton,Able Seaman,0,26,Male,TRUE,Deck
"PITMAN, Mr Herbert John",Crew,Belfast,3rd. Officer,0,34,Male,TRUE,Officer
"POINGDESTRE, Mr John Thomas",Crew,Southampton,Able Seaman,0,33,Male,TRUE,Deck
"ROWE, Mr George Thomas",Crew,Belfast,Quartermaster,0,32,Male,TRUE,Deck
"SAWYER, Mr Robert James",Crew,Southampton,Window Cleaner,0,31,Male,FALSE,Deck
"SCARROTT, Mr Joseph George",Crew,Southampton,Able Seaman,0,33,Male,TRUE,Deck
"SIMPSON, Dr John Edward",Crew,Southampton,Assistant Surgeon,0,37,Male,FALSE,Deck
"SMITH, Captain Edward John",Crew,Southampton,Master,0,62,Male,FALSE,Officer
"SMITH, Mr William",Crew,Southampton,Seaman,0,26,Male,FALSE,Deck
"SYMONS, Mr George Thomas Macdonald",Crew,Southampton,Lookout,0,24,Male,TRUE,Deck
"TAMLYN, Mr Frederick",Crew,Southampton,Mess Steward (Deck Dept.),0,23,Male,FALSE,Deck
"TAYLOR, Mr Charles William Frederick",Crew,Southampton,Able-bodied Seaman,0,35,Male,FALSE,Deck
"TERRELL, Mr Bertram",Crew,Southampton,Seaman,0,18,Male,FALSE,Deck
"VIGOTT, Mr Philip Francis",Crew,Southampton,Able Seaman,0,32,Male,TRUE,Deck
"WELLER, Mr William Clifford",Crew,Belfast,Able-bodied Seaman,0,30,Male,TRUE,Deck
"WILDE, Mr Henry Tingle",Crew,Southampton,Chief Officer,0,39,Male,FALSE,Officer
"WYNN, Mr Walter",Crew,Belfast,Quartermaster,0,41,Male,TRUE,Deck
"ABRAMS, Mr William Thomas",Crew,Southampton,Fireman,0,33,Male,FALSE,Engineering
"ADAMS, Mr Robert John",Crew,Southampton,Fireman,0,26,Male,FALSE,Engineering
"ALLEN, Mr Henry",Crew,Southampton,Fireman,0,32,Male,FALSE,Engineering
"ALLEN, Mr Ernest Frederick",Crew,Southampton,Trimmer,0,24,Male,TRUE,Engineering
"ALLSOP, Mr Alfred Samuel",Crew,Belfast,2nd Electrician,0,35,Male,FALSE,Engineering
"AVERY, Mr James Albert",Crew,Southampton,Trimmer,0,22,Male,TRUE,Engineering
"BAILEY, Mr George Frank",Crew,Southampton,Fireman,0,46,Male,FALSE,Engineering
"BAINES, Mr Richard",Crew,Southampton,Greaser,0,24,Male,FALSE,Engineering
"BANNON, Mr John Joseph",Crew,Southampton,Greaser,0,34,Male,FALSE,Engineering
"BARLOW, Mr Charles",Crew,Southampton,Fireman,0,30,Male,FALSE,Engineering
"BARNES, Mr Charles",Crew,Southampton,Fireman,0,29,Male,FALSE,Engineering
"BARNES, Mr John",Crew,Southampton,Fireman,0,41,Male,FALSE,Engineering
"BARRETT, Mr Frederick",Crew,Southampton,Leading Fireman,0,28,Male,TRUE,Engineering
"BARRETT, Mr Frederick William",Crew,Southampton,Fireman,0,33,Male,FALSE,Engineering
"BEATTIE, Mr Joseph",Crew,Belfast,Greaser,0,35,Male,FALSE,Engineering
"BEAUCHAMP, Mr George William",Crew,Southampton,Fireman,0,24,Male,TRUE,Engineering
"BELL, Mr Joseph",Crew,Belfast,Chief Engineer,0,50,Male,FALSE,Engineering
"BENDELL, Mr Frank",Crew,Southampton,Fireman,0,24,Male,FALSE,Engineering
"BENNETT, Mr George Alfred",Crew,Southampton,Fireman,0,30,Male,FALSE,Engineering
"BENVILLE, Mr Edward",Crew,Southampton,Fireman,0,47,Male,FALSE,Engineering
"BESSANT, Mr William Edward Lowe",Crew,Southampton,Fireman,0,39,Male,FALSE,Engineering
"BEVIS, Mr Joseph Henry",Crew,Southampton,Trimmer,0,22,Male,FALSE,Engineering
"BIDDLECOMBE, Mr Reginald Charles",Crew,Southampton,Fireman,0,31,Male,FALSE,Engineering
"BIGGS, Mr Edward Charles",Crew,Southampton,Fireman,0,20,Male,FALSE,Engineering
"BILLOWS, Mr James",Crew,Southampton,Trimmer,0,20,Male,FALSE,Engineering
"BINSTEAD, Mr Walter William",Crew,Southampton,Trimmer,0,20,Male,TRUE,Engineering
"BLACK, Mr Alexander",Crew,Southampton,Fireman,0,28,Male,FALSE,Engineering
"BLACK, Mr D.",Crew,Southampton,Fireman,0,41,Male,FALSE,Engineering
"BLACKMAN, Mr Albert Edward",Crew,Southampton,Fireman,0,23,Male,FALSE,Engineering
"BLAKE, Mr Percival Albert",Crew,Southampton,Trimmer,0,22,Male,TRUE,Engineering
"BLAKE, Mr Seaton",Crew,Belfast,Mess Steward,0,26,Male,FALSE,Engineering
"BLAKE, Mr Thomas Henry",Crew,Southampton,Fireman,0,36,Male,FALSE,Engineering
"BLANEY, Mr James",Crew,Southampton,Fireman,0,32,Male,FALSE,Engineering
"BLANN, Mr Eustace Horatius",Crew,Southampton,Fireman,0,21,Male,FALSE,Engineering
"BOTT, Mr William Thomas",Crew,Southampton,Greaser,0,44,Male,FALSE,Engineering
"BRADLEY, Mr Patrick Joseph",Crew,Southampton,Fireman,0,39,Male,FALSE,Engineering
"BREWER, Mr Harry",Crew,Southampton,Trimmer,0,30,Male,FALSE,Engineering
"BRIANT, Mr Albert",Crew,Southampton,Greaser,0,34,Male,FALSE,Engineering
"BROOKS, Mr J.",Crew,Southampton,Trimmer,0,25,Male,FALSE,Engineering
"BROWN, Mr John",Crew,Southampton,Fireman,0,25,Male,FALSE,Engineering
"BROWN, Mr Joseph James",Crew,Southampton,Fireman,0,25,Male,FALSE,Engineering
"BURROUGHS, Mr Arthur Peckham",Crew,Southampton,Fireman,0,35,Male,FALSE,Engineering
"BURTON, Mr Edward John",Crew,Southampton,Fireman,0,35,Male,FALSE,Engineering
"BUTT, Mr William John",Crew,Southampton,Fireman,0,30,Male,FALSE,Engineering
"CALDERWOOD, Mr Hugh",Crew,Belfast,Trimmer,0,30,Male,FALSE,Engineering
"CANNER, Mr John",Crew,Southampton,Fireman,0,39,Male,FALSE,Engineering
"CARR, Mr Richard Stephen",Crew,Southampton,Trimmer,0,37,Male,FALSE,Engineering
"CARTER (BALL), Mr James (W.)",Crew,Southampton,Fireman,0,46,Male,FALSE,Engineering
"CASEY, Mr Thomas",Crew,Southampton,Trimmer,0,28,Male,FALSE,Engineering
"CASTLEMAN, Mr Edward",Crew,Southampton,Greaser,0,37,Male,FALSE,Engineering
"CAVELL, Mr George Henry",Crew,Southampton,Trimmer,0,22,Male,TRUE,Engineering
"CHERRETT, Mr William Victor",Crew,Southampton,Fireman,0,24,Male,FALSE,Engineering
"CHISNALL, Mr George Alexander",Crew,Belfast,Boilermaker,0,36,Male,FALSE,Engineering
"CHORLEY, Mr John Henry",Crew,Southampton,Fireman,0,25,Male,FALSE,Engineering
"CLARK, Mr William",Crew,Southampton,Fireman,0,39,Male,TRUE,Engineering
"COE, Mr Harry",Crew,Southampton,Trimmer,0,21,Male,FALSE,Engineering
"COLEMAN, Mr John",Crew,Belfast,Engineers' Mess steward,0,57,Male,FALSE,Engineering
"COLLINS, Mr John",Crew,Southampton,Fireman,0,38,Male,TRUE,Engineering
"COMBES, Mr George",Crew,Southampton,Fireman,0,34,Male,TRUE,Engineering
"COOPER, Mr Harry",Crew,Southampton,Fireman,0,26,Male,FALSE,Engineering
"COOPER, Mr James Edward",Crew,Southampton,Trimmer,0,25,Male,FALSE,Engineering
"COPPERTHWAITE, Mr Albert Harry",Crew,Southampton,Fireman,0,22,Male,FALSE,Engineering
"CORCORAN, Mr Denny",Crew,Southampton,Fireman,0,33,Male,FALSE,Engineering
"COTTON, Mr Alfred",Crew,Southampton,Trimmer,0,35,Male,FALSE,Engineering
"COUCH, Mr Joseph Henry",Crew,Southampton,Greaser,0,49,Male,FALSE,Engineering
"COUPER, Mr Robert Frederick William",Crew,Southampton,Fireman,0,29,Male,TRUE,Engineering
"COY, Mr Francis Ernest George",Crew,Belfast,Junior Assistant 3rd. Engineer,0,26,Male,FALSE,Engineering
"CRABB, Mr Henry James",Crew,Southampton,Trimmer,0,23,Male,FALSE,Engineering
"CREESE, Mr Henry Philip",Crew,Belfast,Deck Engineer,0,44,Male,FALSE,Engineering
"CRIMMINS, Mr James",Crew,Southampton,Fireman,0,21,Male,TRUE,Engineering
"CROSS, Mr William Alfred",Crew,Southampton,Fireman,0,43,Male,FALSE,Engineering
"CUNNINGHAM, Mr B.",Crew,Southampton,Fireman,0,30,Male,FALSE,Engineering
"CURTIS, Mr Arthur",Crew,Southampton,Fireman,0,25,Male,FALSE,Engineering
"DAVIES, Mr Thomas",Crew,Southampton,Leading Fireman,0,33,Male,FALSE,Engineering
"DAWSON, Mr Joseph",Crew,Southampton,Trimmer,0,23,Male,FALSE,Engineering
"DIAPER, Mr John Joseph",Crew,Southampton,Fireman,0,27,Male,TRUE,Engineering
"DICKSON, Mr William",Crew,Southampton,Trimmer,0,36,Male,FALSE,Engineering
"DILLEY, Mr John",Crew,Southampton,Fireman,0,30,Male,TRUE,Engineering
"DILLON, Mr Thomas Patrick",Crew,Southampton,Trimmer,0,24,Male,TRUE,Engineering
"DODD, Mr Edward Charles",Crew,Belfast,Junior 3rd. Engineer,0,38,Male,FALSE,Engineering
"DODDS, Mr Henry Watson",Crew,Southampton,Junior Assistant 4th Engineer,0,27,Male,FALSE,Engineering
"DOEL, Mr Frederick",Crew,Southampton,Fireman,0,22,Male,TRUE,Engineering
"DORE, Mr Albert James",Crew,Southampton,Trimmer,0,22,Male,TRUE,Engineering
"DOYLE, Mr Laurence",Crew,Southampton,Fireman,0,27,Male,FALSE,Engineering
"DUFFY, Mr William Luke",Crew,Belfast,Writer / Engineer's Clerk,0,36,Male,FALSE,Engineering
"DURNIL, Mr James",Crew,Southampton,Leading Fireman,0,38,Male,FALSE,Engineering
"DYER, Mr Henry Ryland",Crew,Belfast,Senior Assistant 4th. Engineer,0,24,Male,FALSE,Engineering
"DYMOND, Mr Frank",Crew,Southampton,Fireman,0,40,Male,TRUE,Engineering
"EAGLE, Mr Alfred James",Crew,Southampton,Trimmer,0,22,Male,FALSE,Engineering
"EASTMAN, Mr Charles",Crew,Southampton,Greaser,0,44,Male,FALSE,Engineering
"ELLIOTT, Mr Everett Edward",Crew,Southampton,Trimmer,0,24,Male,FALSE,Engineering
"ERVINE, Mr Albert George",Crew,Belfast,Assistant Electrician,0,18,Male,FALSE,Engineering
"EVANS, Mr William Thomas",Crew,Southampton,Trimmer,0,33,Male,FALSE,Engineering
"FARQUHARSON, Mr William Edward",Crew,Belfast,Senior 2nd. Engineer,0,39,Male,FALSE,Engineering
"FAY, Mr Thomas Joseph",Crew,Southampton,Greaser,0,30,Male,FALSE,Engineering
"FERRARY, Mr Antonio",Crew,Southampton,Trimmer,0,34,Male,FALSE,Engineering
"FERRIS, Mr William",Crew,Southampton,Leading Fireman,0,38,Male,FALSE,Engineering
"FITZPATRICK, Mr Hugh Joseph",Crew,Belfast,Junior Boilermaker,0,28,Male,FALSE,Engineering
"FITZPATRICK, Mr Cecil William",Crew,Southampton,Mess Steward,0,21,Male,TRUE,Engineering
"FLARTY, Mr Edward",Crew,Southampton,Fireman,0,43,Male,TRUE,Engineering
"FORD, Mr H.",Crew,Southampton,Trimmer,0,22,Male,FALSE,Engineering
"FORD, Mr Thomas",Crew,Southampton,Leading Fireman,0,32,Male,FALSE,Engineering
"FOSTER, Mr Alfred Charles",Crew,Belfast,Storekeeper (Engineering),0,37,Male,FALSE,Engineering
"FRASER, Mr James",Crew,Belfast,Junior Assistant 3rd. Engineer,0,29,Male,FALSE,Engineering
"FRASER, Mr J.",Crew,Southampton,Fireman,0,30,Male,FALSE,Engineering
"FREDERICKS, Mr Walter Francis",Crew,Southampton,Trimmer,0,21,Male,TRUE,Engineering
"FRYER, Mr Albert Ernest",Crew,Southampton,Trimmer,0,29,Male,TRUE,Engineering
"GEER, Mr Alfred Emest",Crew,Southampton,Fireman,0,26,Male,FALSE,Engineering
"GODLEY, Mr George Auguste",Crew,Southampton,Fireman,0,38,Male,TRUE,Engineering
"GODWIN, Mr Frederick Charles",Crew,Southampton,Greaser,0,35,Male,FALSE,Engineering
"GOLDER, Mr M. W.",Crew,Southampton,Fireman,0,32,Male,FALSE,Engineering
"GORDON, Mr J.",Crew,Southampton,Trimmer,0,29,Male,FALSE,Engineering
"GOREE, Mr Frank",Crew,Southampton,Greaser,0,40,Male,FALSE,Engineering
"GOSLING, Mr Bertram James",Crew,Southampton,Trimmer,0,22,Male,FALSE,Engineering
"GOSLING, Mr S.",Crew,Southampton,Trimmer,0,26,Male,FALSE,Engineering
"GRADIDGE, Mr Ernest Edward",Crew,Southampton,Fireman,0,22,Male,FALSE,Engineering
"GRAHAM, Mr Thomas G.",Crew,Belfast,Fireman,0,28,Male,TRUE,Engineering
"GREEN, Mr George",Crew,Southampton,Trimmer,0,20,Male,FALSE,Engineering
"GREGORY, Mr David",Crew,Southampton,Greaser,0,43,Male,FALSE,Engineering
"GUMERY, Mr George",Crew,Southampton,Mess Steward,0,24,Male,FALSE,Engineering
"HAGGAN, Mr John",Crew,Belfast,Fireman,0,35,Male,TRUE,Engineering
"HALL, Mr J.",Crew,Southampton,Fireman,0,32,Male,FALSE,Engineering
"HALLETT, Mr George Alexander",Crew,Southampton,Fireman,0,22,Male,FALSE,Engineering
"HANDS, Mr Bernard",Crew,Southampton,Fireman,0,53,Male,FALSE,Engineering
"HANNAM, Mr George",Crew,Southampton,Fireman,0,29,Male,FALSE,Engineering
"HARRIS, Mr Amos",Crew,Southampton,Trimmer,0,23,Male,FALSE,Engineering
"HARRIS, Mr Edward John",Crew,Southampton,Fireman,0,28,Male,FALSE,Engineering
"HARRIS, Mr Frederick",Crew,Southampton,Fireman,0,39,Male,TRUE,Engineering
"HARRISON, Mr Norman E.",Crew,Belfast,Junior 2nd. Engineer,0,38,Male,FALSE,Engineering
"HART, Mr James",Crew,Southampton,Fireman,0,49,Male,FALSE,Engineering
"HARVEY, Mr Herbert Gifford",Crew,Belfast,Junior Assistant 2nd. Engineer,0,34,Male,FALSE,Engineering
"HEAD, Mr Alfred",Crew,Southampton,Fireman,0,24,Male,FALSE,Engineering
"HEBB, Mr William Albert",Crew,Southampton,Trimmer,0,22,Male,TRUE,Engineering
"HENDRICKSON, Mr Charles Osker",Crew,Southampton,Leading Fireman,0,28,Male,TRUE,Engineering
"HESKETH, Mr John Henry",Crew,Belfast,Second Engineer (refrigeration),0,33,Male,FALSE,Engineering
"HESLIN, Mr James",Crew,Southampton,Trimmer,0,45,Male,FALSE,Engineering
"HILL, Mr James",Crew,Southampton,Trimmer,0,25,Male,FALSE,Engineering
"HINTON, Mr Stephen William",Crew,Southampton,Trimmer,0,30,Male,FALSE,Engineering
"HODGE, Mr Charley",Crew,Belfast,Senior Assistant 3rd. Engineer,0,29,Male,FALSE,Engineering
"HODGES, Mr W.",Crew,Southampton,Fireman,0,26,Male,FALSE,Engineering
"HODGKINSON, Mr Leonard",Crew,Belfast,Senior 4th. Engineer,0,46,Male,FALSE,Engineering
"HOPGOOD, Mr Roland John C.",Crew,Southampton,Fireman,0,28,Male,FALSE,Engineering
"HOSGOOD, Mr Richard William",Crew,Southampton,Fireman,0,22,Male,FALSE,Engineering
"HOSKING, Mr George Fox",Crew,Belfast,Senior 3rd. Engineer,0,36,Male,FALSE,Engineering
"HUNT, Mr Albert Sylvanus",Crew,Southampton,Trimmer,0,23,Male,TRUE,Engineering
"HUNT, Mr Tom",Crew,Southampton,Fireman,0,27,Male,FALSE,Engineering
"HURST, Mr Charles John",Crew,Southampton,Fireman,0,35,Male,FALSE,Engineering
"HURST, Mr Walter",Crew,Southampton,Fireman,0,23,Male,TRUE,Engineering
"INGRAM, Mr George",Crew,Southampton,Trimmer,0,20,Male,FALSE,Engineering
"INSTANCE, Mr T.",Crew,Southampton,Fireman,0,33,Male,FALSE,Engineering
"JACKOPSON, Mr John Henry",Crew,Southampton,Fireman,0,30,Male,FALSE,Engineering
"JAGO, Mr Joseph",Crew,Southampton,Greaser,0,57,Male,FALSE,Engineering
"JAMES, Mr Thomas",Crew,Southampton,Fireman,0,27,Male,FALSE,Engineering
"JOAS, Mr N.",Crew,Southampton,Fireman,0,38,Male,FALSE,Engineering
"JUDD, Mr Charles Edward",Crew,Southampton,Fireman,0,31,Male,TRUE,Engineering
"JUKES, Mr Henry James",Crew,Southampton,Greaser,0,38,Male,FALSE,Engineering
"JUPE, Mr Boykett Herbert",Crew,Southampton,Electrician,0,30,Male,FALSE,Engineering
"KASPER, Mr F.",Crew,Southampton,Fireman,0,40,Male,TRUE,Engineering
"KEARL, Mr Charles Henry",Crew,Southampton,Greaser,0,44,Male,FALSE,Engineering
"KEARL, Mr George Edward",Crew,Southampton,Trimmer,0,24,Male,FALSE,Engineering
"KELLY, Mr James",Crew,Southampton,Greaser,0,44,Male,FALSE,Engineering
"KELLY, Mr William",Crew,Belfast,Assistant Electrician,0,23,Male,FALSE,Engineering
"KEMISH, Mr George",Crew,Southampton,Fireman,0,22,Male,TRUE,Engineering
"KEMP, Mr Thomas Hulman",Crew,Belfast,Extra Assistant 4th Engineer (Refrigeration),0,43,Male,FALSE,Engineering
"KENCHENTEN, Mr Frederick Charles",Crew,Southampton,Greaser,0,36,Male,FALSE,Engineering
"KENZLER, Mr August",Crew,Belfast,Storekeeper,0,43,Male,FALSE,Engineering
"KERR, Mr Thomas Russell",Crew,Southampton,Fireman,0,26,Male,FALSE,Engineering
"KINSELLA, Mr Louis",Crew,Southampton,Fireman,0,30,Male,FALSE,Engineering
"KIRKHAM, Mr James",Crew,Southampton,Greaser,0,43,Male,FALSE,Engineering
"KNOWLES, Mr Thomas",Crew,Southampton,Firemens' Messman,0,42,Male,TRUE,Engineering
"LAHY, Mr T. E.",Crew,Southampton,Fireman,0,32,Male,FALSE,Engineering
"LEE, Mr H.",Crew,Southampton,Trimmer,0,18,Male,FALSE,Engineering
"LIGHT, Mr Christopher William",Crew,Southampton,Fireman,0,20,Male,FALSE,Engineering
"LIGHT, Mr W.",Crew,Southampton,Fireman,0,47,Male,FALSE,Engineering
"LINDSAY, Mr William Charles",Crew,Southampton,Fireman,0,30,Male,TRUE,Engineering
"LLOYD, Mr William",Crew,Southampton,Fireman,0,29,Male,FALSE,Engineering
"LONG, Mr Frank",Crew,Southampton,Trimmer,0,28,Male,FALSE,Engineering
"LONG, Mr William",Crew,Southampton,Trimmer,0,30,Male,FALSE,Engineering
"MACKIE, Mr William Dickson",Crew,Belfast,Junior 5th. Engineer,0,32,Male,FALSE,Engineering
"MAJOR, Mr William James",Crew,Southampton,Fireman,0,32,Male,TRUE,Engineering
"MARETT, Mr George John",Crew,Southampton,Fireman,0,27,Male,FALSE,Engineering
"MARSH, Mr Frederick Charles",Crew,Southampton,Fireman,0,39,Male,FALSE,Engineering
"MASKELL, Mr Leopold Adolphus",Crew,Southampton,Trimmer,0,25,Male,FALSE,Engineering
"MASON, Mr Frank Archibald Robert",Crew,Southampton,Fireman,0,32,Male,TRUE,Engineering
"MASON, Mr J.",Crew,Southampton,Leading Fireman,0,39,Male,FALSE,Engineering
"MAY, Mr Arthur William",Crew,Southampton,Fireman,0,24,Male,FALSE,Engineering
"MAY, Mr Arthur William",Crew,Southampton,Fireman Messman,0,59,Male,FALSE,Engineering
"MAYO, Mr William Peter",Crew,Southampton,Leading Fireman,0,27,Male,FALSE,Engineering
"MAYZES, Mr Thomas Jubilee",Crew,Southampton,Fireman,0,25,Male,TRUE,Engineering
"MCANDREW, Mr Thomas Patrick",Crew,Southampton,Fireman,0,38,Male,FALSE,Engineering
"MCANDREWS, Mr William",Crew,Southampton,Fireman,0,23,Male,FALSE,Engineering
"MCCASTLAN, Mr W.",Crew,Southampton,Fireman,0,38,Male,FALSE,Engineering
"MCGANN, Mr James",Crew,Southampton,Trimmer,0,26,Male,TRUE,Engineering
"MCGARVEY, Mr Edward Joseph",Crew,Southampton,Fireman,0,34,Male,FALSE,Engineering
"MCGAW, Mr Erroll Victor",Crew,Southampton,Fireman,0,30,Male,FALSE,Engineering
"MCINERNEY, Mr Thomas",Crew,Southampton,Greaser,0,38,Male,FALSE,Engineering
"MCINTYRE, Mr William",Crew,Southampton,Trimmer,0,21,Male,TRUE,Engineering
"MCQUILLAN, Mr William",Crew,Belfast,Fireman,0,26,Male,FALSE,Engineering
"MCRAE, Mr William Alexander",Crew,Southampton,Fireman,0,31,Male,FALSE,Engineering
"MCREYNOLDS, Mr William",Crew,Belfast,Junior 6th. Engineer,0,22,Male,FALSE,Engineering
"MIDDLETON, Mr Alfred Pirrie",Crew,Belfast,Assistant Electrician,0,26,Male,FALSE,Engineering
"MILFORD, Mr George",Crew,Southampton,Fireman,0,27,Male,FALSE,Engineering
"MILLAR, Mr Robert",Crew,Belfast,Extra 5th Engineer,0,26,Male,FALSE,Engineering
"MILLAR, Mr Thomas",Crew,Belfast,Deck Engineer,0,32,Male,FALSE,Engineering
"MINTRAM, Mr William",Crew,Southampton,Fireman,0,46,Male,FALSE,Engineering
"MITCHELL, Mr Lorenzo (Lawrence) Horace",Crew,Southampton,Trimmer,0,18,Male,FALSE,Engineering
"MOORE, Mr John J.",Crew,Southampton,Fireman,0,29,Male,TRUE,Engineering
"MOORE, Mr Ralph",Crew,Southampton,Trimmer,0,21,Male,FALSE,Engineering
"MOORES, Mr Richard Henry",Crew,Southampton,Greaser,0,44,Male,FALSE,Engineering
"MORGAN, Mr Arthur Herbert",Crew,Southampton,Trimmer,0,27,Male,FALSE,Engineering
"MORGAN, Mr Thomas A.",Crew,Southampton,Fireman,0,26,Male,FALSE,Engineering
"MORRIS, Mr Arthur",Crew,Southampton,Greaser,0,30,Male,FALSE,Engineering
"MORRIS, Mr William Edward",Crew,Southampton,Trimmer,0,22,Male,FALSE,Engineering
"MOYES, Mr William Young",Crew,Belfast,Senior 6th. Engineer,0,23,Male,FALSE,Engineering
"NETTLETON, Mr George Walter",Crew,Southampton,Fireman,0,29,Male,FALSE,Engineering
"NEWMAN, Mr Charles Thomas",Crew,Southampton,Assistant Storekeeper,0,33,Male,FALSE,Engineering
"NIVEN, Mr John Brown",Crew,Southampton,Fireman,0,30,Male,FALSE,Engineering
"NOON, Mr John",Crew,Southampton,Fireman,0,35,Male,FALSE,Engineering
"NORRIS, Mr James",Crew,Southampton,Fireman,0,23,Male,FALSE,Engineering
"NOSS, Mr Bertram Arthur",Crew,Southampton,Fireman,0,21,Male,FALSE,Engineering
"NOSS, Mr Henry",Crew,Southampton,Fireman,0,30,Male,TRUE,Engineering
"NUTBEAN, Mr William",Crew,Southampton,Fireman,0,30,Male,TRUE,Engineering
"O'CONNOR, Mr John",Crew,Southampton,Trimmer,0,25,Male,TRUE,Engineering
"OLIVE, Mr Charles",Crew,Southampton,Greaser,0,31,Male,FALSE,Engineering
"OLIVER, Mr H.",Crew,Southampton,Fireman,0,32,Male,TRUE,Engineering
"OTHEN, Mr Charles Alfred",Crew,Southampton,Fireman,0,36,Male,TRUE,Engineering
"PAICE, Mr Richard Charles John",Crew,Southampton,Fireman,0,32,Male,FALSE,Engineering
"PAINTER, Mr Charles",Crew,Southampton,Fireman,0,31,Male,FALSE,Engineering
"PAINTER, Mr Frank Frederick",Crew,Southampton,Fireman,0,29,Male,FALSE,Engineering
"PALLES, Mr Thomas Henry Michael",Crew,Belfast,Greaser,0,42,Male,FALSE,Engineering
"PARSONS, Mr Frank Alfred",Crew,Belfast,Senior 5th. Engineer,0,26,Male,FALSE,Engineering
"PEARCE, Mr John",Crew,Southampton,Fireman,0,28,Male,TRUE,Engineering
"PELHAM, Mr George",Crew,Southampton,Trimmer,0,39,Male,TRUE,Engineering
"PERRY, Mr Edgar Lionel",Crew,Southampton,Trimmer,0,19,Male,TRUE,Engineering
"PERRY, Mr Henry Frederick",Crew,Southampton,Trimmer,0,23,Male,FALSE,Engineering
"PHILLIPS, Mr A. George",Crew,Southampton,Greaser,0,27,Male,FALSE,Engineering
"PITFIELD, Mr William James",Crew,Southampton,Greaser,0,25,Male,FALSE,Engineering
"PODESTA, Mr Alfred John Alexander",Crew,Southampton,Fireman,0,24,Male,TRUE,Engineering
"POND, Mr George",Crew,Southampton,Fireman,0,32,Male,FALSE,Engineering
"PRANGNELL, Mr George Alexander",Crew,Southampton,Greaser,0,30,Male,TRUE,Engineering
"PRESTON, Mr Thomas Charles Alfred",Crew,Southampton,Trimmer,0,20,Male,FALSE,Engineering
"PRIEST, Mr Arthur John",Crew,Southampton,Fireman,0,24,Male,TRUE,Engineering
"PROUDFOOT, Mr Richard Royston",Crew,Southampton,Trimmer,0,23,Male,FALSE,Engineering
"PUGH, Mr Arthur Percy",Crew,Southampton,Leading Fireman,0,31,Male,FALSE,Engineering
"PUSEY, Mr William Robert Holland",Crew,Southampton,Fireman,0,22,Male,TRUE,Engineering
"RANGER, Mr Thomas",Crew,Southampton,Greaser,0,29,Male,TRUE,Engineering
"READ, Mr Joseph",Crew,Southampton,Trimmer,0,21,Male,FALSE,Engineering
"REEVES, Mr Frederick Simms",Crew,Southampton,Fireman,0,33,Male,FALSE,Engineering
"REID, Mr Robert Thomas",Crew,Southampton,Trimmer,0,30,Male,FALSE,Engineering
"RICE, Mr Charles",Crew,Southampton,Fireman,0,32,Male,TRUE,Engineering
"RICHARDS, Mr Joseph James",Crew,Southampton,Fireman,0,28,Male,FALSE,Engineering
